2024-12-01T00:40:33.000Z	es	Entertainment
2024-12-01T00:40:34.000Z	en	Politics
2024-12-01T00:40:42.000Z	es	Sports
2024-12-01T00:40:43.000Z	en	Health
2024-12-01T00:40:47.000Z	en	People
2024-12-01T00:41:02.000Z	es	Politics
2024-12-01T00:41:03.000Z	en	Entertainment
2024-12-01T00:41:10.000Z	en	Sports
2024-12-01T00:41:14.000Z	pt	Entertainment
2024-12-01T00:41:14.000Z	pt	Politics
2024-12-01T00:41:29.000Z	en	Entertainment
2024-12-01T00:41:32.000Z	es	Entertainment
2024-12-01T00:41:35.000Z	fr	Sports
2024-12-01T00:41:38.000Z	en	Entertainment
2024-12-01T00:41:43.000Z	es	Economy
2024-12-01T00:41:44.000Z	en	Entertainment
2024-12-01T00:41:46.000Z	en	Social
2024-12-01T00:41:50.000Z	pt	People
2024-12-01T00:41:52.000Z	en	Environment
2024-12-01T00:41:54.000Z	en	Entertainment
2024-12-01T00:42:10.000Z	es	Technology
2024-12-01T00:42:29.000Z	en	Technology
2024-12-01T00:42:29.000Z	fr	Environment
2024-12-01T00:42:34.000Z	en	Politics
2024-12-01T00:42:41.000Z	en	Politics
2024-12-01T00:42:51.000Z	en	Technology
2024-12-01T00:42:54.000Z	en	Politics
2024-12-01T00:42:55.000Z	es	Sports
2024-12-01T00:43:04.000Z	en	Environment
2024-12-01T00:43:11.000Z	pt	Sports
2024-12-01T00:43:15.000Z	en	Environment
2024-12-01T00:43:20.000Z	en	Technology
2024-12-01T00:43:23.000Z	en	Politics
2024-12-01T00:43:40.000Z	en	Sports
2024-12-01T00:43:40.000Z	hu	Technology
2024-12-01T00:43:42.000Z	en	Entertainment
2024-12-01T00:43:50.000Z	pt	Politics
2024-12-01T00:43:56.000Z	en	Entertainment
2024-12-01T00:43:56.000Z	en	People
2024-12-01T00:44:01.000Z	en	Sports
2024-12-01T00:44:06.000Z	fr	Politics
2024-12-01T00:44:08.000Z	pt	Entertainment
2024-12-01T00:44:10.000Z	en	Entertainment
2024-12-01T00:44:23.000Z	de	Technology
2024-12-01T00:44:23.000Z	es	Environment
2024-12-01T00:44:32.000Z	zh	Politics
2024-12-01T00:44:33.000Z	en	People
2024-12-01T00:44:34.000Z	en	Environment
2024-12-01T00:44:39.000Z	en	Sports
2024-12-01T00:44:40.000Z	en	Entertainment
2024-12-01T00:44:41.000Z	en	Technology
2024-12-01T00:44:43.000Z	en	Entertainment
2024-12-01T00:44:45.000Z	en	Politics
2024-12-01T00:44:51.000Z	en	Environment
2024-12-01T00:44:54.000Z	en	Sports
2024-12-01T00:44:54.000Z	en	Technology
2024-12-01T00:45:22.000Z	ja	Entertainment
2024-12-01T00:45:25.000Z	en	People
2024-12-01T00:45:38.000Z	nl	Entertainment
2024-12-01T00:45:41.000Z	en	Politics
2024-12-01T00:46:00.000Z	en	Investing
2024-12-01T00:46:07.000Z	en	Sports
2024-12-01T00:46:08.000Z	en	Finance
2024-12-01T00:46:20.000Z	ja	Environment
2024-12-01T00:46:25.000Z	en	Politics
2024-12-01T00:46:26.000Z	en	Politics
2024-12-01T00:46:30.000Z	en	Sports
2024-12-01T00:46:31.000Z	en	Politics
2024-12-01T00:46:31.000Z	pt	Economy
2024-12-01T00:46:37.000Z	es	Social
2024-12-01T00:46:44.000Z	pt	Politics
2024-12-01T00:46:52.000Z	pt	Business
2024-12-01T00:47:05.000Z	en	Health
2024-12-01T00:47:13.000Z	en	Cryptocurrency
2024-12-01T00:47:16.000Z	en	Business
2024-12-01T00:47:16.000Z	en	Entertainment
2024-12-01T00:47:19.000Z	en	Entertainment
2024-12-01T00:47:33.000Z	en	Entertainment
2024-12-01T00:47:40.000Z	en	Sports
2024-12-01T00:47:56.000Z	en	Science
2024-12-01T00:48:01.000Z	es	Health
2024-12-01T00:48:11.000Z	en	Sports
2024-12-01T00:48:11.000Z	ja	Sports
2024-12-01T00:48:30.000Z	en	Entertainment
2024-12-01T00:48:30.000Z	ja	Politics
2024-12-01T00:48:32.000Z	en	Entertainment
2024-12-01T00:48:35.000Z	en	Entertainment
2024-12-01T00:48:40.000Z	tr	Entertainment
2024-12-01T00:48:47.000Z	en	Politics
2024-12-01T00:48:59.000Z	en	Entertainment
2024-12-01T00:48:59.000Z	zh	Science
2024-12-01T00:49:08.000Z	en	Entertainment
2024-12-01T00:49:10.000Z	pt	People
2024-12-01T00:49:11.000Z	en	Science
2024-12-01T00:49:16.000Z	en	Technology
2024-12-01T00:49:18.000Z	en	People
2024-12-01T00:49:40.000Z	en	People
2024-12-01T00:49:41.000Z	en	Technology
2024-12-01T00:49:57.000Z	en	Entertainment
2024-12-01T00:50:01.000Z	en	People
2024-12-01T00:50:15.000Z	en	Social
2024-12-01T00:50:21.000Z	es	Investing
2024-12-01T00:50:32.000Z	ja	Sports
2024-12-01T00:50:55.000Z	ja	Social
2024-12-01T00:51:38.000Z	en	Entertainment
2024-12-01T00:51:38.000Z	en	Sports
2024-12-01T00:52:09.000Z	en	Business
2024-12-01T00:52:11.000Z	es	Politics
2024-12-01T00:52:14.000Z	en	Entertainment
2024-12-01T00:52:30.000Z	en	Politics
2024-12-01T00:52:40.000Z	en	Politics
2024-12-01T00:52:40.000Z	en	Social
2024-12-01T00:53:06.000Z	en	Science
2024-12-01T00:53:08.000Z	en	People
2024-12-01T00:53:12.000Z	en	Entertainment
2024-12-01T00:53:13.000Z	en	Social
2024-12-01T00:53:24.000Z	en	Entertainment
2024-12-01T00:53:28.000Z	en	People
2024-12-01T00:53:34.000Z	es	Entertainment
2024-12-01T00:54:08.000Z	en	Politics
2024-12-01T00:54:15.000Z	en	Social
2024-12-01T00:54:27.000Z	en	People
2024-12-01T00:54:31.000Z	en	People
2024-12-01T00:54:43.000Z	en	Health
2024-12-01T00:54:44.000Z	en	Social
2024-12-01T00:54:47.000Z	pt	Sports
2024-12-01T00:54:57.000Z	ja	Environment
2024-12-01T00:55:09.000Z	en	Environment
2024-12-01T00:55:37.000Z	en	Finance
2024-12-01T00:56:02.000Z	en	Social
2024-12-01T00:56:38.000Z	de	Entertainment
2024-12-01T00:56:38.000Z	en	Politics
2024-12-01T00:56:40.000Z	en	Technology
2024-12-01T00:56:44.000Z	en	Politics
2024-12-01T00:56:48.000Z	en	Entertainment
2024-12-01T00:57:01.000Z	en	Entertainment
2024-12-01T00:57:08.000Z	en	Sports
2024-12-01T00:57:12.000Z	en	Investing
2024-12-01T00:57:30.000Z	en	Finance
2024-12-01T00:57:34.000Z	en	Politics
2024-12-01T00:57:40.000Z	en	People
2024-12-01T00:58:12.000Z	en	Politics
2024-12-01T00:58:23.000Z	en	Technology
2024-12-01T00:58:46.000Z	ko	Cryptocurrency
2024-12-01T00:59:00.000Z	es	Entertainment
2024-12-01T00:59:07.000Z	fr	Social
2024-12-01T00:59:15.000Z	en	Science
2024-12-01T00:59:17.000Z	ja	Technology
2024-12-01T00:59:19.000Z	en	Politics
2024-12-01T00:59:25.000Z	en	Finance
2024-12-01T00:59:48.000Z	en	Cryptocurrency
2024-12-01T00:59:56.000Z	en	Entertainment
2024-12-01T01:00:00.000Z	en	Politics
2024-12-01T01:00:04.000Z	en	People
2024-12-01T01:00:09.000Z	en	Sports
2024-12-01T01:00:27.000Z	en	Entertainment
2024-12-01T01:00:42.000Z	en	Entertainment
2024-12-01T01:00:44.000Z	en	Health
2024-12-01T01:01:21.000Z	en	Entertainment
2024-12-01T01:01:21.000Z	en	Sports
2024-12-01T01:01:22.000Z	en	Economy
2024-12-01T01:01:46.000Z	en	Sports
2024-12-01T01:01:47.000Z	en	Politics
2024-12-01T01:01:50.000Z	fr	People
2024-12-01T01:01:51.000Z	pt	Sports
2024-12-01T01:01:58.000Z	ne	Entertainment
2024-12-01T01:02:00.000Z	en	Sports
2024-12-01T01:02:06.000Z	en	People
2024-12-01T01:02:11.000Z	id	Entertainment
2024-12-01T01:02:12.000Z	en	Sports
2024-12-01T01:02:18.000Z	ja	Finance
2024-12-01T01:02:25.000Z	en	Politics
2024-12-01T01:02:28.000Z	en	Environment
2024-12-01T01:02:28.000Z	zh	Environment
2024-12-01T01:03:11.000Z	en	People
2024-12-01T01:03:26.000Z	en	Finance
2024-12-01T01:03:54.000Z	en	Entertainment
2024-12-01T01:04:25.000Z	en	Cryptocurrency
2024-12-01T01:04:32.000Z	en	Technology
2024-12-01T01:04:46.000Z	en	Technology
2024-12-01T01:04:58.000Z	es	Science
2024-12-01T01:05:03.000Z	id	Business
2024-12-01T01:05:09.000Z	en	People
2024-12-01T01:05:31.000Z	en	Politics
2024-12-01T01:05:34.000Z	en	Entertainment
2024-12-01T01:05:34.000Z	fr	Social
2024-12-01T01:05:58.000Z	en	People
2024-12-01T01:06:25.000Z	pt	People
2024-12-01T01:06:33.000Z	en	Science
2024-12-01T01:06:57.000Z	en	Sports
2024-12-01T01:07:11.000Z	en	Entertainment
2024-12-01T01:07:51.000Z	hi	Entertainment
2024-12-01T01:08:02.000Z	en	Entertainment
2024-12-01T01:08:24.000Z	en	Technology
2024-12-01T01:08:31.000Z	fr	People
2024-12-01T01:08:39.000Z	ja	Entertainment
2024-12-01T01:08:43.000Z	en	Entertainment
